YEAR,TERM,TERM_TEXT,CRN,SUB,NUM,SECT,SEQ,SECTION_TITLE,CREDITS,DAYS,TIMES,BLDG,ROOM,PROF,NOTES,MAX_ENROLL,DIST,INTERDISCIPLINARY_COURSE1,INTERDISCIPLINARY_COURSE2,INTERDISCIPLINARY_COURSE3,INTERDISCIPLINARY_COURSE4
2016,201602,Spring 2017,25256,CHE,240,A,2,Intro to Inorganic Chemistry,,   W   ,0130-0420pm,WALL,235,Anstey M,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25256,CHE,240,A,2,Intro to Inorganic Chemistry,,   W   ,0130-0420pm,WALL,235,Anstey M,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25257,CHE,240,B,1,Intro to Inorganic Chemistry,1, M  W  F ,1030-1120am,WALL,243,Anstey M,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25257,CHE,240,B,1,Intro to Inorganic Chemistry,1, M  W  F ,1030-1120am,WALL,243,Anstey M,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25257,CHE,240,B,2,Intro to Inorganic Chemistry,,    R  ,0140-0420pm,WALL,235,Anstey M,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25257,CHE,240,B,2,Intro to Inorganic Chemistry,,    R  ,0140-0420pm,WALL,235,Anstey M,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25258,CHE,250,A,1,Intro to Organic Chemistry,1, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25258,CHE,250,A,1,Intro to Organic Chemistry,1, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25258,CHE,250,A,2,Intro to Organic Chemistry,, M     ,0130-0420pm,WALL,310,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25258,CHE,250,A,2,Intro to Organic Chemistry,, M     ,0130-0420pm,WALL,310,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25259,CHE,250,B,1,Intro to Organic Chemistry,1,  T    ,0815-1055am,WALL,310,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25259,CHE,250,B,1,Intro to Organic Chemistry,1,  T    ,0815-1055am,WALL,310,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25259,CHE,250,B,2,Intro to Organic Chemistry,, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25259,CHE,250,B,2,Intro to Organic Chemistry,, M  W  F ,0930-1020am,WALL,320,Carroll F,"97,FEE1,PRQ",16,NSRQ,,,,
2016,201602,Spring 2017,25260,CHE,320,A,1,Experimental Analytical Chem,1,  T  R  ,1215-0130pm,WALL,351,Hauser C,"PRQ,97",8,,,,,
2016,201602,Spring 2017,25260,CHE,320,A,1,Experimental Analytical Chem,1,  T  R  ,1215-0130pm,WALL,351,Hauser C,"PRQ,97",8,,,,,
2016,201602,Spring 2017,25260,CHE,320,A,2,Experimental Analytical Chem,,  T    ,0140-0420pm,WALL,345,Hauser C,"PRQ,97",8,,,,,
2016,201602,Spring 2017,25260,CHE,320,A,2,Experimental Analytical Chem,,  T    ,0140-0420pm,WALL,345,Hauser C,"PRQ,97",8,,,,,
2016,201602,Spring 2017,25261,CHE,320,B,1,Experimental Analytical Chem,1,  T  R  ,1215-0130pm,WALL,351,Hauser C,"PRQ,93",8,,,,,
2016,201602,Spring 2017,25261,CHE,320,B,1,Experimental Analytical Chem,1,  T  R  ,1215-0130pm,WALL,351,Hauser C,"PRQ,93",8,,,,,
2016,201602,Spring 2017,25261,CHE,320,B,2,Experimental Analytical Chem,,    R  ,0140-0420pm,WALL,345,Hauser C,"PRQ,93",8,,,,,
2016,201602,Spring 2017,25261,CHE,320,B,2,Experimental Analytical Chem,,    R  ,0140-0420pm,WALL,345,Hauser C,"PRQ,93",8,,,,,
2016,201602,Spring 2017,25262,CHE,350,A,1,Experimental Organic Chem,1, M  W  F ,0830-0920am,WALL,243,Stevens E,"97,PRQ",12,,,,,
2016,201602,Spring 2017,25262,CHE,350,A,1,Experimental Organic Chem,1, M  W  F ,0830-0920am,WALL,243,Stevens E,"97,PRQ",12,,,,,
2016,201602,Spring 2017,25262,CHE,350,A,2,Experimental Organic Chem,,  T    ,1215-0130pm,WALL,310,Stevens E,"97,PRQ",12,,,,,
2016,201602,Spring 2017,25262,CHE,350,A,2,Experimental Organic Chem,,  T    ,1215-0130pm,WALL,310,Stevens E,"97,PRQ",12,,,,,
2016,201602,Spring 2017,25263,CHE,350,B,1,Experimental Organic Chem,1, M  W  F ,0830-0920am,WALL,243,Stevens E,"93,PRQ",12,,,,,
2016,201602,Spring 2017,25263,CHE,350,B,1,Experimental Organic Chem,1, M  W  F ,0830-0920am,WALL,243,Stevens E,"93,PRQ",12,,,,,
2016,201602,Spring 2017,25263,CHE,350,B,2,Experimental Organic Chem,,   W   ,0130-0420pm,WALL,310,Stevens E,"93,PRQ",12,,,,,
2016,201602,Spring 2017,25263,CHE,350,B,2,Experimental Organic Chem,,   W   ,0130-0420pm,WALL,310,Stevens E,"93,PRQ",12,,,,,
2016,201602,Spring 2017,25264,CHE,350,C,1,Experimental Organic Chem,1,    R  ,0815-1055am,WALL,310,Snyder N,"93,PRQ",16,,,,,
2016,201602,Spring 2017,25264,CHE,350,C,1,Experimental Organic Chem,1,    R  ,0815-1055am,WALL,310,Snyder N,"93,PRQ",16,,,,,
2016,201602,Spring 2017,25264,CHE,350,C,2,Experimental Organic Chem,, M  W  F ,1130-1220pm,WALL,243,Snyder N,"93,PRQ",16,,,,,
2016,201602,Spring 2017,25264,CHE,350,C,2,Experimental Organic Chem,, M  W  F ,1130-1220pm,WALL,243,Snyder N,"93,PRQ",16,,,,,
2016,201602,Spring 2017,25359,CHE,350,D,1,Experimental Organic Chem,1, M  W  F ,1130-1220pm,WALL,243,Snyder N,"97,PRQ",16,,,,,
2016,201602,Spring 2017,25359,CHE,350,D,1,Experimental Organic Chem,1, M  W  F ,1130-1220pm,WALL,243,Snyder N,"97,PRQ",16,,,,,
2016,201602,Spring 2017,25359,CHE,350,D,2,Experimental Organic Chem,,    R  ,0140-0420pm,WALL,310,Snyder N,"97,PRQ",16,,,,,
2016,201602,Spring 2017,25359,CHE,350,D,2,Experimental Organic Chem,,    R  ,0140-0420pm,WALL,310,Snyder N,"97,PRQ",16,,,,,
2016,201602,Spring 2017,25614,CHE,375,0,1,Immunology/Immunopharmacology,1, M  W  F ,0930-1020am,WALL,243,Snyder N,,14,,,,,
2016,201602,Spring 2017,24506,CHE,395,0,1,Literature Investigation,1,      ,TBA,,,Staff S,PRM,20,,,,,
2016,201602,Spring 2017,24505,CHE,396,0,1,Laboratory Research I,1,      ,TBA,,,Staff S,"123,PRM",20,,,,,
2016,201602,Spring 2017,24504,CHE,397,0,1,Laboratory Research II,1,      ,TBA,,,Staff S,"123,PRM,PRQ",20,,,,,
2016,201602,Spring 2017,25230,CHE,430,0,1,Sem in Biological Chemistry,1,   W   ,0130-0420pm,CHAM,3068,Myers J,"PRM,PRQ,XLST",10,,BIO,,,
2016,201602,Spring 2017,25230,CHE,430,0,1,Sem in Biological Chemistry,1,   W   ,0130-0420pm,CHAM,3068,Myers J,"PRM,PRQ,XLST",10,,BIO,,,
2016,201602,Spring 2017,20991,CHE,450,0,1,Sem in Organic Chemistry,1, M  W  F ,1130-1220pm,WALL,307,Carroll F,PRQ,10,,,,,
2016,201602,Spring 2017,20583,CHE,496,0,1,Senior Research I,1,      ,TBA,,,Staff S,"4,PRM",20,,,,,
2016,201602,Spring 2017,20592,CHE,497,0,1,Senior Research II,1,      ,TBA,,,Staff S,"4,PRM,PRQ",20,,,,,
2016,201602,Spring 2017,25370,CHE,498,0,1,Thesis Research,1,      ,TBA,,,Staff S,"4,PRQ,PRM",20,,,,,
2016,201602,Spring 2017,22567,CHI,102,A,1,Elementary Chinese II,1, M  W  F ,0930-1020am,CHAM,2209,Tsai M,,20,,,,,
2016,201602,Spring 2017,23881,CHI,102,B,1,Elementary Chinese II,1, M  W  F ,1130-1220pm,CHAM,2209,Tsai M,,20,,,,,
2016,201602,Spring 2017,24111,CHI,121,0,1,Intro to Trad Chi Cult (trans),1, M  W  F ,1130-1220pm,CHAM,2068,Shao P,,30,CULT LBRQ,EAS,,,
2016,201602,Spring 2017,24111,CHI,121,0,1,Intro to Trad Chi Cult (trans),1, M  W  F ,1130-1220pm,CHAM,2068,Shao P,,30,CULT LBRQ,EAS,,,
2016,201602,Spring 2017,25134,CHI,201,0,1,Intermediate Chinese I,1, M  W  F ,0930-1020am,CHAM,3196,Staff S,,20,FRLG,,,,
2016,201602,Spring 2017,24126,CHI,202,0,1,Intermediate Chinese II,1, M  W  F ,1230-0120pm,CHAM,3196,Staff S,,20,FRLG,,,,
2016,201602,Spring 2017,24885,CHI,225,0,1,Detective in Fict&Film (trans),1, M  W  F ,0930-1020am,CHAM,2068,Shao P,,30,CULT LTRQ,EAS,,,
2016,201602,Spring 2017,24885,CHI,225,0,1,Detective in Fict&Film (trans),1, M  W  F ,0930-1020am,CHAM,2068,Shao P,,30,CULT LTRQ,EAS,,,
2016,201602,Spring 2017,24706,CHI,295,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,5,,,,,
2016,201602,Spring 2017,25527,CHI,302,0,1,Advanced Chinese II,1,  T  R  ,0940-1055am,CHAM,3198,Shao P,PRQ,20,FRLG,,,,
2016,201602,Spring 2017,25570,CHI,351,0,1,Adv Reading and Writing II,1,      ,TBA,,,Tsai M,PRQ,20,FRLG,,,,
2016,201602,Spring 2017,24430,CHI,395,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,5,,,,,
2016,201602,Spring 2017,23270,CIS,496,0,1,Thesis,1, M     ,1230-0120pm,CARO,112,Lozada F,PRQ,20,,,,,
2016,201602,Spring 2017,25567,CLA,121,0,1,Greek Lit in Translation,1, M  W  F ,0830-0920am,CHAM,1062,Cheshire K,,30,LTRQ,LIT,,,
2016,201602,Spring 2017,25567,CLA,121,0,1,Greek Lit in Translation,1, M  W  F ,0830-0920am,CHAM,1062,Cheshire K,,30,LTRQ,LIT,,,
2016,201602,Spring 2017,25565,CLA,255,0,1,Greek Sports & Athletic Festiv,1,  T  R  ,0305-0420pm,CHAM,2130,Toumazou M,,30,LBRQ,,,,
2016,201602,Spring 2017,25627,CLA,332,0,1,Greeks and Persians,1,  T  R  ,0140-0255pm,CHAM,1015,Krentz P,,30,HTRQ,,,,
2016,201602,Spring 2017,25564,CLA,441,0,1,The Parthenon,1,  T  R  ,1215-0130pm,CHAM,1096,Toumazou M,XLST,12,,ART,,,
2016,201602,Spring 2017,25564,CLA,441,0,1,The Parthenon,1,  T  R  ,1215-0130pm,CHAM,1096,Toumazou M,XLST,12,,ART,,,
2016,201602,Spring 2017,23594,COM,101,A,1,Princ of Oral Communication,1, M  W  F ,0930-1020am,CHAM,B027,Martinez A,,16,LTRQ,,,,
2016,201602,Spring 2017,23596,COM,101,B,1,Princ of Oral Communication,1, M  W  F ,1130-1220pm,CHAM,B027,Marinelli K,,16,LTRQ,,,,
2016,201602,Spring 2017,24118,COM,101,C,1,Principles of  Oral Comm.,1, M  W  F ,1230-0120pm,CHAM,B027,Marinelli K,,16,LTRQ,,,,
2016,201602,Spring 2017,25590,COM,101,D,1,Principles of  Oral Comm.,1,  T  R  ,0940-1055am,CHAM,B027,Hogan M,,16,LTRQ,,,,
2016,201602,Spring 2017,25591,COM,202,0,1,Rhetorical Criticism,1,  T  R  ,0140-0255pm,CHAM,2146,Leslie A,,30,LTRQ,,,,
2016,201602,Spring 2017,25151,COM,280,0,1,Intercultural Communication,1,  T  R  ,0305-0420pm,CHAM,2084,Leslie A,,30,CULT LBRQ,AFR,,,
2016,201602,Spring 2017,25151,COM,280,0,1,Intercultural Communication,1,  T  R  ,0305-0420pm,CHAM,2084,Leslie A,,30,CULT LBRQ,AFR,,,
2016,201602,Spring 2017,25592,COM,290,0,1,Persuasion and Propaganda,1,  T  R  ,1215-0130pm,CHAM,2146,Hogan M,,30,LTRQ,,,,
2016,201602,Spring 2017,24953,COM,315,0,1,Media Effects,1, M  W  F ,1030-1120am,CHAM,2234,Martinez A,"234,XLST",10,LBRQ,DIG,FMS,GSS,SOC
2016,201602,Spring 2017,24953,COM,315,0,1,Media Effects,1, M  W  F ,1030-1120am,CHAM,2234,Martinez A,"234,XLST",10,LBRQ,DIG,FMS,GSS,SOC
2016,201602,Spring 2017,24953,COM,315,0,1,Media Effects,1, M  W  F ,1030-1120am,CHAM,2234,Martinez A,"234,XLST",10,LBRQ,DIG,FMS,GSS,SOC
2016,201602,Spring 2017,24953,COM,315,0,1,Media Effects,1, M  W  F ,1030-1120am,CHAM,2234,Martinez A,"234,XLST",10,LBRQ,DIG,FMS,GSS,SOC
2016,201602,Spring 2017,24953,COM,315,0,1,Media Effects,1, M  W  F ,1030-1120am,CHAM,2234,Martinez A,"234,XLST",10,LBRQ,DIG,FMS,GSS,SOC
2016,201602,Spring 2017,24514,COM,495,0,1,Senior Capstone,1, M     ,0130-0420pm,CHAM,1046,Martinez A,PRQ,20,,,,,
2016,201602,Spring 2017,25631,CSC,108,0,1,Exploring Computer Science,1, M  W  F ,0230-0320pm,CUNN,109,Ramanujan R,,20,MATH MQRQ,DIG,,,
2016,201602,Spring 2017,25631,CSC,108,0,1,Exploring Computer Science,1, M  W  F ,0230-0320pm,CUNN,109,Ramanujan R,,20,MATH MQRQ,DIG,,,
2016,201602,Spring 2017,25477,CSC,120,0,1,REGISTER FOR CRN 25476,1,  T  R  ,0305-0420pm,WALL,B05,Kabala J,XLST,0,MQRQ,,,,
2016,201602,Spring 2017,21493,CSC,121,A,1,Programming & Problem Solving,1, M  W  F ,1030-1120am,LIB,B110,Peck T,,24,MQRQ,DIG,,,
2016,201602,Spring 2017,21493,CSC,121,A,1,Programming & Problem Solving,1, M  W  F ,1030-1120am,LIB,B110,Peck T,,24,MQRQ,DIG,,,
2016,201602,Spring 2017,25184,CSC,121,B,1,Programming & Problem Solving,1, M  W  F ,1130-1220pm,LIB,B110,Peck T,,24,MQRQ,DIG,,,
2016,201602,Spring 2017,25184,CSC,121,B,1,Programming & Problem Solving,1, M  W  F ,1130-1220pm,LIB,B110,Peck T,,24,MQRQ,DIG,,,
2016,201602,Spring 2017,25444,CSC,121,C,1,Programming & Problem Solving,1, M  W  F ,0130-0220pm,LIB,B110,Ramanujan R,,24,MQRQ,DIG,,,
2016,201602,Spring 2017,25444,CSC,121,C,1,Programming & Problem Solving,1, M  W  F ,0130-0220pm,LIB,B110,Ramanujan R,,24,MQRQ,DIG,,,
2016,201602,Spring 2017,21943,CSC,200,0,1,REGISTER FOR CRN 20226,1, M  W  F ,0930-1020am,LIB,B110,Staff S,"PRQ,XLST",0,MQRQ,DIG,PHY,,
2016,201602,Spring 2017,21943,CSC,200,0,1,REGISTER FOR CRN 20226,1, M  W  F ,0930-1020am,LIB,B110,Staff S,"PRQ,XLST",0,MQRQ,DIG,PHY,,
2016,201602,Spring 2017,21943,CSC,200,0,1,REGISTER FOR CRN 20226,1, M  W  F ,0930-1020am,LIB,B110,Staff S,"PRQ,XLST",0,MQRQ,DIG,PHY,,
2016,201602,Spring 2017,24663,CSC,221,A,1,Data Structures,1, M  W  F ,1230-0120pm,LIB,B110,Mendes H,PRQ,24,MQRQ,,,,
2016,201602,Spring 2017,25600,CSC,221,B,1,Data Structures,1, M  W  F ,0230-0320pm,LIB,B110,Peck T,PRQ,24,MQRQ,,,,
2016,201602,Spring 2017,25447,CSC,250,0,1,Computer Organization,1, M  W  F ,1030-1120am,CHAM,3198,Mendes H,,24,NONE,,,,
2016,201602,Spring 2017,25447,CSC,250,0,1,Computer Organization,1, M  W  F ,1030-1120am,CHAM,3198,Mendes H,,24,NONE,,,,
2016,201602,Spring 2017,25447,CSC,250,0,2,Computer Organization,, M  W  F ,1030-1120am,CHAM,LRC,Mendes H,,24,NONE,,,,
2016,201602,Spring 2017,25447,CSC,250,0,2,Computer Organization,, M  W  F ,1030-1120am,CHAM,LRC,Mendes H,,24,NONE,,,,
2016,201602,Spring 2017,24690,CSC,324,0,1,Theory of Computation,1,  T  R  ,0940-1055am,CHAM,2130,Mossinghoff M,PRQ,30,NONE,,,,
2016,201602,Spring 2017,25318,CSC,370,0,1,Artificial Intelligence,1,  T  R  ,0305-0420pm,CUNN,109,Ramanujan R,PRQ,24,NONE,,,,
2016,201602,Spring 2017,25632,CSC,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Staff S,,0,,DIG,PHY,,
2016,201602,Spring 2017,25632,CSC,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Staff S,,0,,DIG,PHY,,
2016,201602,Spring 2017,25632,CSC,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Staff S,,0,,DIG,PHY,,
2016,201602,Spring 2017,24895,DAN,101,0,1,Introduction to Dance,1, M  W  F ,0930-1020am,CHAM,2130,Bory A,,30,VPRQ,COM,,,
2016,201602,Spring 2017,24895,DAN,101,0,1,Introduction to Dance,1, M  W  F ,0930-1020am,CHAM,2130,Bory A,,30,VPRQ,COM,,,
2016,201602,Spring 2017,25175,DAN,240,0,1,Modern Dance Technique I,1, M  W   ,0230-0420pm,BAKER,1100,Staff S,,15,VPRQ,,,,
2016,201602,Spring 2017,25476,DIG,120,0,1,Programming in the Humanities,1,  T  R  ,0305-0420pm,WALL,B05,Kabala J,XLST,30,MQRQ,,,,
2016,201602,Spring 2017,25593,DIG,215,0,1,Death in the Digital Age,1,  T  R  ,0940-1055am,SLOAN,100,Sample M,,30,HTRQ,,,,
2016,201602,Spring 2017,25214,DIG,401,0,1,"Hacking, Remixing, and Design",1,     F ,0130-0420pm,CHAM,B022,Sample M,FEE6,12,,,,,
2016,201602,Spring 2017,20046,ECO,101,A,1,Introductory Economics,1, M  W  F ,0130-0220pm,CHAM,1006,Smith F,,30,SSRQ,,,,
2016,201602,Spring 2017,23479,ECO,101,B,1,Introductory Economics,1,  T  R  ,0815-0930am,WALL,320,Fitz D,,30,SSRQ,,,,
2016,201602,Spring 2017,23765,ECO,101,C,1,Introductory Economics,1,  T  R  ,0940-1055am,CHAM,HANCE,Sparling A,,30,SSRQ,,,,
2016,201602,Spring 2017,24119,ECO,101,D,1,Introductory Economics,1,  T  R  ,1215-0130pm,CHAM,1027,Fitz D,,30,SSRQ,,,,
2016,201602,Spring 2017,23286,ECO,105,A,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23286,ECO,105,A,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23286,ECO,105,A,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23286,ECO,105,A,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23286,ECO,105,A,2,Stats & Basic Econometrics,,  T    ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23286,ECO,105,A,2,Stats & Basic Econometrics,,  T    ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23286,ECO,105,A,2,Stats & Basic Econometrics,,  T    ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23286,ECO,105,A,2,Stats & Basic Econometrics,,  T    ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,1,Stats & Basic Econometrics,1, M  W  F ,0830-0920am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,2,Stats & Basic Econometrics,,    R  ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,2,Stats & Basic Econometrics,,    R  ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,2,Stats & Basic Econometrics,,    R  ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23287,ECO,105,B,2,Stats & Basic Econometrics,,    R  ,0140-0255pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,2,Stats & Basic Econometrics,,  T    ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,2,Stats & Basic Econometrics,,  T    ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,2,Stats & Basic Econometrics,,  T    ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,24124,ECO,105,C,2,Stats & Basic Econometrics,,  T    ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,1,Stats & Basic Econometrics,1, M  W  F ,1030-1120am,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,2,Stats & Basic Econometrics,,    R  ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,2,Stats & Basic Econometrics,,    R  ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,2,Stats & Basic Econometrics,,    R  ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25216,ECO,105,D,2,Stats & Basic Econometrics,,    R  ,0305-0420pm,CHAM,3155,Stroup C,,13,MQRQ,EAS,,,
2016,201602,Spring 2017,25501,ECO,114,0,1,Introduction to Finance,1,  T  R  ,0815-0930am,CHAM,3155,Staff S,,30,NONE,,,,
2016,201602,Spring 2017,20047,ECO,202,0,1,Intermed Microeconomic Theory,1, M  W  F ,0930-1020am,CHAM,3155,Ross C,PRQ,30,SSRQ,,,,
2016,201602,Spring 2017,20048,ECO,203,A,1,Intermed Macroeconomic Theory,1,  T  R  ,0940-1055am,CHAM,2068,Gouri Suresh S,PRQ,30,SSRQ,,,,
2016,201602,Spring 2017,20967,ECO,203,B,1,Intermed Macroeconomic Theory,1,  T  R  ,0140-0255pm,CHAM,2084,Gouri Suresh S,PRQ,30,SSRQ,,,,
2016,201602,Spring 2017,23480,ECO,205,A,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23480,ECO,205,A,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23480,ECO,205,A,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23480,ECO,205,A,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23480,ECO,205,A,2,Econometrics,,  T    ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23480,ECO,205,A,2,Econometrics,,  T    ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23480,ECO,205,A,2,Econometrics,,  T    ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23480,ECO,205,A,2,Econometrics,,  T    ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,1,Econometrics,1,  T  R  ,0940-1055am,CHAM,3155,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,2,Econometrics,,    R  ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,2,Econometrics,,    R  ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,2,Econometrics,,    R  ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,23481,ECO,205,B,2,Econometrics,,    R  ,0305-0420pm,CHAM,3146,Foley M,PRQ,13,MQRQ,EAS,,,
2016,201602,Spring 2017,22834,ECO,211,A,1,Introduction to Accounting,1, M  W  F ,0830-0920am,CHAM,2164,Baker B,4+,15,NONE,,,,
2016,201602,Spring 2017,23011,ECO,211,B,1,Introduction to Accounting,1, M  W  F ,0830-0920am,CHAM,2164,Baker B,,15,NONE,,,,
2016,201602,Spring 2017,24518,ECO,211,C,1,Introduction to Accounting,1, M  W  F ,1030-1120am,CHAM,2164,Baker B,4+,15,NONE,,,,
